 X,Y,Hinc_z
   -0.40591E+00,    0.10924E+00,    0.87253E+00
   -0.23350E+00,   -0.43622E+00,    0.95720E+00
   -0.40929E+00,    0.14513E+00,    0.87045E+00
   -0.41118E+00,    0.17114E+00,    0.86928E+00
   -0.33281E+00,   -0.21550E+00,    0.91370E+00
   -0.40322E+00,    0.84099E-01,    0.87418E+00
   -0.22931E+00,   -0.44432E+00,    0.95871E+00
   -0.39752E+00,    0.41303E-01,    0.87764E+00
   -0.27432E+00,   -0.35805E+00,    0.94109E+00
   -0.32442E+00,   -0.24024E+00,    0.91793E+00
   -0.29748E+00,   -0.30743E+00,    0.93084E+00
   -0.41277E+00,    0.18814E+00,    0.86829E+00
   -0.41463E+00,    0.26855E+00,    0.86713E+00
   -0.36221E+00,   -0.12482E+00,    0.89805E+00
   -0.37341E+00,   -0.82690E-01,    0.89177E+00
   -0.28054E+00,   -0.34694E+00,    0.93842E+00
   -0.41469E+00,    0.22157E+00,    0.86709E+00
   -0.41544E+00,    0.23766E+00,    0.86662E+00
   -0.41553E+00,    0.27810E+00,    0.86656E+00
   -0.38946E+00,   -0.14555E-01,    0.88245E+00
   -0.35102E+00,   -0.16694E+00,    0.90415E+00
   -0.41492E+00,    0.20475E+00,    0.86694E+00
   -0.39432E+00,    0.11453E-01,    0.87956E+00
   -0.29216E+00,   -0.32367E+00,    0.93327E+00
   -0.34623E+00,   -0.18263E+00,    0.90671E+00
   -0.41077E+00,    0.13524E+00,    0.86953E+00
   -0.40195E+00,    0.57615E-01,    0.87495E+00
   -0.38460E+00,   -0.40563E-01,    0.88531E+00
   -0.33849E+00,   -0.20727E+00,    0.91077E+00
   -0.26783E+00,   -0.37665E+00,    0.94382E+00
   -0.36855E+00,   -0.10870E+00,    0.89451E+00
   -0.25286E+00,   -0.40636E+00,    0.94987E+00
   -0.26075E+00,   -0.39124E+00,    0.94672E+00
   -0.23375E+00,   -0.44200E+00,    0.95711E+00
   -0.23857E+00,   -0.43413E+00,    0.95534E+00
   -0.35736E+00,   -0.15082E+00,    0.90072E+00
   -0.37975E+00,   -0.66571E-01,    0.88813E+00
   -0.33041E+00,   -0.23236E+00,    0.91492E+00
   -0.40881E+00,    0.10016E+00,    0.87074E+00
   -0.41796E+00,    0.26481E+00,    0.86503E+00
   -0.30906E+00,   -0.28903E+00,    0.92542E+00
   -0.24648E+00,   -0.42157E+00,    0.95235E+00
   -0.31914E+00,   -0.26479E+00,    0.92054E+00
   -0.41829E+00,    0.27392E+00,    0.86482E+00
   -0.40642E+00,    0.74701E-01,    0.87222E+00
   -0.28742E+00,   -0.33974E+00,    0.93539E+00
   -0.41226E+00,    0.12535E+00,    0.86861E+00
   -0.41523E+00,    0.16201E+00,    0.86675E+00
   -0.30490E+00,   -0.30073E+00,    0.92739E+00
   -0.37489E+00,   -0.92579E-01,    0.89092E+00
   -0.36370E+00,   -0.13471E+00,    0.89723E+00
   -0.32330E+00,   -0.25582E+00,    0.91849E+00
   -0.41673E+00,    0.17900E+00,    0.86581E+00
   -0.35201E+00,   -0.17448E+00,    0.90362E+00
   -0.39580E+00,    0.15637E-02,    0.87867E+00
   -0.39094E+00,   -0.24444E-01,    0.88157E+00
   -0.34416E+00,   -0.19913E+00,    0.90780E+00
   -0.41208E+00,    0.11492E+00,    0.86872E+00
   -0.40066E+00,    0.27574E-01,    0.87574E+00
   -0.33534E+00,   -0.22523E+00,    0.91240E+00
   -0.23817E+00,   -0.43963E+00,    0.95548E+00
   -0.31437E+00,   -0.28069E+00,    0.92287E+00
   -0.41831E+00,    0.19540E+00,    0.86481E+00
   -0.24235E+00,   -0.43255E+00,    0.95392E+00
   -0.41908E+00,    0.21261E+00,    0.86432E+00
   -0.38609E+00,   -0.50452E-01,    0.88444E+00
   -0.27469E+00,   -0.37074E+00,    0.94093E+00
   -0.29966E+00,   -0.31716E+00,    0.92984E+00
   -0.40473E+00,    0.48171E-01,    0.87326E+00
   -0.42012E+00,    0.22928E+00,    0.86366E+00
   -0.41059E+00,    0.90807E-01,    0.86964E+00
   -0.37004E+00,   -0.11859E+00,    0.89368E+00
   -0.42068E+00,    0.24836E+00,    0.86330E+00
   -0.42083E+00,    0.26132E+00,    0.86322E+00
   -0.26764E+00,   -0.38655E+00,    0.94390E+00
   -0.42102E+00,    0.26971E+00,    0.86309E+00
   -0.38123E+00,   -0.76460E-01,    0.88727E+00
   -0.28273E+00,   -0.35653E+00,    0.93746E+00
   -0.26096E+00,   -0.40121E+00,    0.94664E+00
   -0.35884E+00,   -0.16071E+00,    0.89991E+00
   -0.24651E+00,   -0.42901E+00,    0.95234E+00
   -0.32933E+00,   -0.24849E+00,    0.91546E+00
   -0.40878E+00,    0.64908E-01,    0.87076E+00
   -0.24256E+00,   -0.43722E+00,    0.95384E+00
   -0.29482E+00,   -0.33304E+00,    0.93206E+00
   -0.39728E+00,   -0.83256E-02,    0.87778E+00
   -0.37638E+00,   -0.10247E+00,    0.89007E+00
   -0.40227E+00,    0.17936E-01,    0.87476E+00
   -0.39243E+00,   -0.34334E-01,    0.88069E+00
   -0.35057E+00,   -0.19156E+00,    0.90439E+00
   -0.36518E+00,   -0.14460E+00,    0.89640E+00
   -0.25476E+00,   -0.41633E+00,    0.94912E+00
   -0.42319E+00,    0.25637E+00,    0.86171E+00
   -0.30559E+00,   -0.31063E+00,    0.92707E+00
   -0.41935E+00,    0.15291E+00,    0.86415E+00
   -0.32119E+00,   -0.27347E+00,    0.91954E+00
   -0.38757E+00,   -0.60342E-01,    0.88357E+00
   -0.42370E+00,    0.26547E+00,    0.86138E+00
   -0.34295E+00,   -0.21620E+00,    0.90844E+00
   -0.41261E+00,    0.81039E-01,    0.86839E+00
   -0.33392E+00,   -0.24161E+00,    0.91313E+00
   -0.42111E+00,    0.17006E+00,    0.86303E+00
   -0.41936E+00,    0.14214E+00,    0.86415E+00
   -0.40709E+00,    0.38464E-01,    0.87180E+00
   -0.28954E+00,   -0.34943E+00,    0.93445E+00
   -0.42264E+00,    0.18685E+00,    0.86206E+00
   -0.41645E+00,    0.10639E+00,    0.86598E+00
   -0.37152E+00,   -0.12848E+00,    0.89284E+00
   -0.42371E+00,    0.20378E+00,    0.86138E+00
   -0.38271E+00,   -0.86350E-01,    0.88641E+00
   -0.25099E+00,   -0.42731E+00,    0.95060E+00
   -0.24693E+00,   -0.43477E+00,    0.95217E+00
   -0.28282E+00,   -0.36494E+00,    0.93742E+00
   -0.42463E+00,    0.22081E+00,    0.86079E+00
   -0.27564E+00,   -0.38060E+00,    0.94053E+00
   -0.32666E+00,   -0.26522E+00,    0.91681E+00
   -0.40362E+00,    0.77917E-02,    0.87393E+00
   -0.39877E+00,   -0.18215E-01,    0.87688E+00
   -0.42008E+00,    0.13158E+00,    0.86369E+00
   -0.30133E+00,   -0.32695E+00,    0.92907E+00
   -0.35612E+00,   -0.18358E+00,    0.90139E+00
   -0.31398E+00,   -0.29770E+00,    0.92306E+00
   -0.34839E+00,   -0.20783E+00,    0.90556E+00
   -0.26895E+00,   -0.39590E+00,    0.94335E+00
   -0.39391E+00,   -0.44223E-01,    0.87980E+00
   -0.42634E+00,    0.26121E+00,    0.85969E+00
   -0.42644E+00,    0.25238E+00,    0.85963E+00
   -0.37786E+00,   -0.11236E+00,    0.88922E+00
   -0.25507E+00,   -0.42398E+00,    0.94900E+00
   -0.42679E+00,    0.23869E+00,    0.85941E+00
   -0.31894E+00,   -0.28905E+00,    0.92064E+00
   -0.34026E+00,   -0.23391E+00,    0.90985E+00
   -0.38905E+00,   -0.70231E-01,    0.88269E+00
   -0.36666E+00,   -0.15448E+00,    0.89557E+00
   -0.41820E+00,    0.97139E-01,    0.86488E+00
   -0.25128E+00,   -0.43227E+00,    0.95049E+00
   -0.26303E+00,   -0.41114E+00,    0.94579E+00
   -0.42824E+00,    0.24784E+00,    0.85847E+00
   -0.29695E+00,   -0.34274E+00,    0.93109E+00
   -0.42515E+00,    0.16104E+00,    0.86045E+00
   -0.42133E+00,    0.11451E+00,    0.86290E+00
   -0.38420E+00,   -0.96239E-01,    0.88554E+00
   -0.33310E+00,   -0.25770E+00,    0.91355E+00
   -0.36273E+00,   -0.17265E+00,    0.89776E+00
   -0.42654E+00,    0.17841E+00,    0.85957E+00
   -0.37300E+00,   -0.13837E+00,    0.89200E+00
   -0.42894E+00,    0.25693E+00,    0.85802E+00
   -0.35366E+00,   -0.20099E+00,    0.90273E+00
   -0.40511E+00,   -0.20961E-02,    0.87303E+00
   -0.34532E+00,   -0.22539E+00,    0.90719E+00
   -0.40026E+00,   -0.28104E-01,    0.87598E+00
   -0.41470E+00,    0.53952E-01,    0.86708E+00
   -0.41029E+00,    0.23903E-01,    0.86983E+00
   -0.42827E+00,    0.19504E+00,    0.85845E+00
   -0.42897E+00,    0.21225E+00,    0.85800E+00
   -0.30865E+00,   -0.32024E+00,    0.92562E+00
   -0.39539E+00,   -0.54112E-01,    0.87892E+00
   -0.29101E+00,   -0.35920E+00,    0.93379E+00
   -0.25948E+00,   -0.42215E+00,    0.94724E+00
   -0.25560E+00,   -0.42973E+00,    0.94879E+00
   -0.28380E+00,   -0.37485E+00,    0.93699E+00
   -0.42000E+00,    0.87734E-01,    0.86374E+00
   -0.43006E+00,    0.22914E+00,    0.85729E+00
   -0.41863E+00,    0.75336E-01,    0.86460E+00
   -0.37934E+00,   -0.12225E+00,    0.88836E+00
   -0.27683E+00,   -0.39042E+00,    0.94002E+00
   -0.39054E+00,   -0.80120E-01,    0.88181E+00
   -0.32590E+00,   -0.28225E+00,    0.91719E+00
   -0.42708E+00,    0.15050E+00,    0.85922E+00
   -0.43149E+00,    0.25261E+00,    0.85637E+00
   -0.43144E+00,    0.24339E+00,    0.85640E+00
   -0.36815E+00,   -0.16437E+00,    0.89474E+00
   -0.33917E+00,   -0.25000E+00,    0.91042E+00
   -0.35930E+00,   -0.19276E+00,    0.89965E+00
   -0.26351E+00,   -0.41878E+00,    0.94560E+00
   -0.42368E+00,    0.10480E+00,    0.86140E+00
   -0.30421E+00,   -0.33626E+00,    0.92772E+00
   -0.40659E+00,   -0.11985E-01,    0.87211E+00
   -0.35164E+00,   -0.21727E+00,    0.90382E+00
   -0.41145E+00,    0.13999E-01,    0.86910E+00
   -0.38568E+00,   -0.10613E+00,    0.88468E+00
   -0.27104E+00,   -0.40579E+00,    0.94248E+00
   -0.40174E+00,   -0.37994E-01,    0.87508E+00
   -0.33108E+00,   -0.27373E+00,    0.91458E+00
   -0.25990E+00,   -0.42715E+00,    0.94707E+00
   -0.31726E+00,   -0.30760E+00,    0.92146E+00
   -0.37449E+00,   -0.14826E+00,    0.89115E+00
   -0.34381E+00,   -0.24165E+00,    0.90799E+00
   -0.43060E+00,    0.16929E+00,    0.85695E+00
   -0.39688E+00,   -0.64002E-01,    0.87803E+00
   -0.41685E+00,    0.39690E-01,    0.86573E+00
   -0.43382E+00,    0.24007E+00,    0.85485E+00
   -0.43400E+00,    0.24828E+00,    0.85473E+00
   -0.43314E+00,    0.20361E+00,    0.85529E+00
   -0.29905E+00,   -0.35246E+00,    0.93012E+00
   -0.43256E+00,    0.18630E+00,    0.85567E+00
   -0.38083E+00,   -0.13214E+00,    0.88751E+00
   -0.42957E+00,    0.13748E+00,    0.85761E+00
   -0.39202E+00,   -0.90010E-01,    0.88093E+00
   -0.33605E+00,   -0.26715E+00,    0.91203E+00
   -0.29185E+00,   -0.36916E+00,    0.93341E+00
   -0.26789E+00,   -0.41686E+00,    0.94379E+00
   -0.32306E+00,   -0.29946E+00,    0.91861E+00
   -0.26417E+00,   -0.42452E+00,    0.94533E+00
   -0.42225E+00,    0.65933E-01,    0.86231E+00
   -0.28461E+00,   -0.38480E+00,    0.93664E+00
   -0.43491E+00,    0.22182E+00,    0.85414E+00
   -0.42886E+00,    0.12145E+00,    0.85807E+00
   -0.42611E+00,    0.95105E-01,    0.85984E+00
   -0.31059E+00,   -0.32999E+00,    0.92469E+00
   -0.41292E+00,    0.41364E-02,    0.86819E+00
   -0.40808E+00,   -0.21874E-01,    0.87120E+00
   -0.36589E+00,   -0.18533E+00,    0.89600E+00
   -0.43550E+00,    0.23485E+00,    0.85375E+00
   -0.35817E+00,   -0.20981E+00,    0.90027E+00
   -0.40322E+00,   -0.47883E-01,    0.87418E+00
   -0.27786E+00,   -0.40031E+00,    0.93957E+00
   -0.34991E+00,   -0.23417E+00,    0.90475E+00
   -0.43647E+00,    0.24391E+00,    0.85312E+00
   -0.32852E+00,   -0.29073E+00,    0.91587E+00
   -0.41834E+00,    0.29810E-01,    0.86479E+00
   -0.27186E+00,   -0.41341E+00,    0.94213E+00
   -0.39836E+00,   -0.73891E-01,    0.87713E+00
   -0.37597E+00,   -0.15814E+00,    0.89030E+00
   -0.26841E+00,   -0.42185E+00,    0.94358E+00
   -0.34214E+00,   -0.25934E+00,    0.90886E+00
   -0.42366E+00,    0.55622E-01,    0.86141E+00
   -0.43783E+00,    0.23047E+00,    0.85222E+00
   -0.30636E+00,   -0.34596E+00,    0.92671E+00
   -0.43091E+00,    0.11167E+00,    0.85675E+00
   -0.36354E+00,   -0.20180E+00,    0.89731E+00
   -0.43714E+00,    0.19489E+00,    0.85268E+00
   -0.43641E+00,    0.17740E+00,    0.85316E+00
   -0.38231E+00,   -0.14203E+00,    0.88665E+00
   -0.41441E+00,   -0.57516E-02,    0.86726E+00
   -0.40956E+00,   -0.31763E-01,    0.87028E+00
   -0.43889E+00,    0.23952E+00,    0.85152E+00
   -0.35571E+00,   -0.22606E+00,    0.90161E+00
   -0.42835E+00,    0.83571E-01,    0.85840E+00
   -0.41941E+00,    0.19874E-01,    0.86411E+00
   -0.33475E+00,   -0.28293E+00,    0.91270E+00
   -0.37236E+00,   -0.17771E+00,    0.89236E+00
   -0.29226E+00,   -0.37901E+00,    0.93322E+00
   -0.40471E+00,   -0.57772E-01,    0.87327E+00
   -0.27615E+00,   -0.41141E+00,    0.94031E+00
   -0.34769E+00,   -0.25084E+00,    0.90593E+00
   -0.30024E+00,   -0.36374E+00,    0.92957E+00
   -0.27262E+00,   -0.41914E+00,    0.94181E+00
   -0.43705E+00,    0.16026E+00,    0.85274E+00
   -0.42469E+00,    0.45726E-01,    0.86075E+00
   -0.43639E+00,    0.14935E+00,    0.85317E+00
   -0.32051E+00,   -0.32025E+00,    0.91987E+00
   -0.44037E+00,    0.21236E+00,    0.85055E+00
   -0.44092E+00,    0.22617E+00,    0.85018E+00
   -0.44127E+00,    0.23511E+00,    0.84995E+00
   -0.37745E+00,   -0.16803E+00,    0.88945E+00
   -0.28009E+00,   -0.40788E+00,    0.93861E+00
   -0.36908E+00,   -0.19479E+00,    0.89422E+00
   -0.38941E+00,   -0.12734E+00,    0.88248E+00
   -0.43327E+00,    0.10207E+00,    0.85521E+00
   -0.36111E+00,   -0.21929E+00,    0.89866E+00
   -0.41590E+00,   -0.15644E-01,    0.86633E+00
   -0.42067E+00,    0.10417E-01,    0.86331E+00
   -0.31360E+00,   -0.33950E+00,    0.92325E+00
   -0.32721E+00,   -0.30852E+00,    0.91653E+00
   -0.28688E+00,   -0.39598E+00,    0.93563E+00
   -0.43633E+00,    0.12810E+00,    0.85321E+00
   -0.34083E+00,   -0.27548E+00,    0.90955E+00
   -0.41105E+00,   -0.41653E-01,    0.86936E+00
   -0.27681E+00,   -0.41638E+00,    0.94003E+00
   -0.43051E+00,    0.71546E-01,    0.85700E+00
   -0.44237E+00,    0.22165E+00,    0.84923E+00
   -0.35369E+00,   -0.24299E+00,    0.90271E+00
   -0.38379E+00,   -0.15192E+00,    0.88578E+00
   -0.44127E+00,    0.18580E+00,    0.84995E+00
   -0.42614E+00,    0.36021E-01,    0.85982E+00
   -0.40310E+00,   -0.82415E-01,    0.87425E+00
   -0.30856E+00,   -0.35475E+00,    0.92566E+00
   -0.44361E+00,    0.23068E+00,    0.84840E+00
   -0.28417E+00,   -0.40505E+00,    0.93683E+00
   -0.39431E+00,   -0.11871E+00,    0.87957E+00
   -0.34554E+00,   -0.26864E+00,    0.90707E+00
   -0.36656E+00,   -0.21095E+00,    0.89563E+00
   -0.33297E+00,   -0.30052E+00,    0.91362E+00
   -0.43964E+00,    0.13989E+00,    0.85103E+00
   -0.43126E+00,    0.61614E-01,    0.85652E+00
   -0.28097E+00,   -0.41359E+00,    0.93823E+00
   -0.43540E+00,    0.92349E-01,    0.85382E+00
   -0.39765E+00,   -0.10973E+00,    0.87756E+00
   -0.43835E+00,    0.11831E+00,    0.85188E+00
   -0.32031E+00,   -0.33222E+00,    0.91997E+00
   -0.42225E+00,    0.54966E-03,    0.86231E+00
   -0.30202E+00,   -0.37232E+00,    0.92874E+00
   -0.41738E+00,   -0.25533E-01,    0.86539E+00
   -0.37573E+00,   -0.18713E+00,    0.89044E+00
   -0.44453E+00,    0.20208E+00,    0.84779E+00
   -0.40085E+00,   -0.10063E+00,    0.87563E+00
   -0.40312E+00,   -0.91600E-01,    0.87424E+00
   -0.35976E+00,   -0.23517E+00,    0.89940E+00
   -0.44530E+00,    0.21701E+00,    0.84728E+00
   -0.42720E+00,    0.26120E-01,    0.85914E+00
   -0.40821E+00,   -0.70645E-01,    0.87112E+00
   -0.41253E+00,   -0.51542E-01,    0.86843E+00
   -0.44345E+00,    0.17315E+00,    0.84851E+00
   -0.29494E+00,   -0.38876E+00,    0.93200E+00
   -0.44590E+00,    0.22622E+00,    0.84687E+00
   -0.33840E+00,   -0.29215E+00,    0.91081E+00
   -0.35187E+00,   -0.25988E+00,    0.90369E+00
   -0.28914E+00,   -0.40278E+00,    0.93462E+00
   -0.28510E+00,   -0.41075E+00,    0.93642E+00
   -0.43267E+00,    0.51405E-01,    0.85560E+00
   -0.38576E+00,   -0.16149E+00,    0.88463E+00
   -0.31585E+00,   -0.34795E+00,    0.92215E+00
   -0.44407E+00,    0.15513E+00,    0.84809E+00
   -0.44027E+00,    0.10853E+00,    0.85061E+00
   -0.44747E+00,    0.21351E+00,    0.84582E+00
   -0.42335E+00,   -0.93683E-02,    0.86161E+00
   -0.44814E+00,    0.22174E+00,    0.84537E+00
   -0.29217E+00,   -0.40002E+00,    0.93326E+00
   -0.41887E+00,   -0.35422E-01,    0.86446E+00
   -0.37386E+00,   -0.20373E+00,    0.89151E+00
   -0.39216E+00,   -0.14467E+00,    0.88085E+00
   -0.42873E+00,    0.16281E-01,    0.85816E+00
   -0.34451E+00,   -0.28466E+00,    0.90762E+00
   -0.39516E+00,   -0.13513E+00,    0.87906E+00
   -0.36595E+00,   -0.22787E+00,    0.89597E+00
   -0.38220E+00,   -0.17951E+00,    0.88671E+00
   -0.35753E+00,   -0.25167E+00,    0.90062E+00
   -0.32783E+00,   -0.32577E+00,    0.91622E+00
   -0.28921E+00,   -0.40787E+00,    0.93459E+00
   -0.44883E+00,    0.20824E+00,    0.84491E+00
   -0.31089E+00,   -0.36389E+00,    0.92455E+00
   -0.33173E+00,   -0.31740E+00,    0.91425E+00
   -0.44839E+00,    0.19256E+00,    0.84520E+00
   -0.43388E+00,    0.42329E-01,    0.85482E+00
   -0.44620E+00,    0.14743E+00,    0.84667E+00
   -0.43941E+00,    0.79353E-01,    0.85118E+00
   -0.29622E+00,   -0.39632E+00,    0.93142E+00
   -0.45034E+00,    0.21723E+00,    0.84389E+00
   -0.39910E+00,   -0.12740E+00,    0.87669E+00
   -0.30353E+00,   -0.38240E+00,    0.92804E+00
   -0.37094E+00,   -0.21990E+00,    0.89316E+00
   -0.38676E+00,   -0.17169E+00,    0.88404E+00
   -0.33705E+00,   -0.30898E+00,    0.91151E+00
   -0.44271E+00,    0.98912E-01,    0.84899E+00
   -0.32333E+00,   -0.34135E+00,    0.91848E+00
   -0.42982E+00,    0.64784E-02,    0.85745E+00
   -0.40247E+00,   -0.11801E+00,    0.87464E+00
   -0.42520E+00,   -0.19131E-01,    0.86042E+00
   -0.29328E+00,   -0.40495E+00,    0.93276E+00
   -0.44587E+00,    0.12516E+00,    0.84689E+00
   -0.35056E+00,   -0.27726E+00,    0.90440E+00
   -0.43943E+00,    0.67101E-01,    0.85117E+00
   -0.41622E+00,   -0.63455E-01,    0.86613E+00
   -0.37993E+00,   -0.19581E+00,    0.88803E+00
   -0.42035E+00,   -0.45312E-01,    0.86352E+00
   -0.36272E+00,   -0.24591E+00,    0.89777E+00
   -0.45151E+00,    0.20426E+00,    0.84310E+00
   -0.44973E+00,    0.16376E+00,    0.84430E+00
   -0.43519E+00,    0.31853E-01,    0.85396E+00
   -0.40610E+00,   -0.10872E+00,    0.87242E+00
   -0.45250E+00,    0.21271E+00,    0.84243E+00
   -0.30039E+00,   -0.39407E+00,    0.92950E+00
   -0.35551E+00,   -0.26869E+00,    0.90172E+00
   -0.31812E+00,   -0.35759E+00,    0.92105E+00
   -0.34293E+00,   -0.30097E+00,    0.90845E+00
   -0.36766E+00,   -0.23729E+00,    0.89501E+00
   -0.45292E+00,    0.19920E+00,    0.84215E+00
   -0.40975E+00,   -0.99399E-01,    0.87016E+00
   -0.44033E+00,    0.57801E-01,    0.85058E+00
   -0.29733E+00,   -0.40199E+00,    0.93091E+00
   -0.44946E+00,    0.13800E+00,    0.84448E+00
   -0.45261E+00,    0.18270E+00,    0.84235E+00
   -0.44755E+00,    0.11531E+00,    0.84577E+00
   -0.44492E+00,    0.89903E-01,    0.84753E+00
   -0.32932E+00,   -0.33556E+00,    0.91547E+00
   -0.43135E+00,   -0.33963E-02,    0.85646E+00
   -0.41297E+00,   -0.89939E-01,    0.86816E+00
   -0.42114E+00,   -0.54750E-01,    0.86302E+00
   -0.30410E+00,   -0.39030E+00,    0.92777E+00
   -0.39601E+00,   -0.15366E+00,    0.87855E+00
   -0.34806E+00,   -0.29248E+00,    0.90573E+00
   -0.38556E+00,   -0.18892E+00,    0.88475E+00
   -0.45461E+00,    0.20816E+00,    0.84100E+00
   -0.43639E+00,    0.22637E-01,    0.85317E+00
   -0.37791E+00,   -0.21277E+00,    0.88919E+00
   -0.42735E+00,   -0.29448E-01,    0.85904E+00
   -0.41648E+00,   -0.80698E-01,    0.86596E+00
   -0.36151E+00,   -0.26082E+00,    0.89844E+00
   -0.37319E+00,   -0.22903E+00,    0.89189E+00
   -0.30134E+00,   -0.39899E+00,    0.92906E+00
   -0.45292E+00,    0.15471E+00,    0.84215E+00
   -0.45550E+00,    0.19505E+00,    0.84039E+00
   -0.31332E+00,   -0.37572E+00,    0.92338E+00
   -0.39458E+00,   -0.16546E+00,    0.87940E+00
   -0.44206E+00,    0.48041E-01,    0.84943E+00
   -0.32522E+00,   -0.35114E+00,    0.91753E+00
   -0.45667E+00,    0.20359E+00,    0.83959E+00
   -0.40192E+00,   -0.14250E+00,    0.87497E+00
   -0.44984E+00,    0.10580E+00,    0.84423E+00
   -0.30839E+00,   -0.38789E+00,    0.92574E+00
   -0.35407E+00,   -0.28454E+00,    0.90251E+00
   -0.43747E+00,    0.12711E-01,    0.85246E+00
   -0.33620E+00,   -0.32833E+00,    0.91196E+00
   -0.45682E+00,    0.19008E+00,    0.83949E+00
   -0.38368E+00,   -0.20506E+00,    0.88585E+00
   -0.30532E+00,   -0.39595E+00,    0.92719E+00
   -0.42837E+00,   -0.39395E-01,    0.85838E+00
   -0.45645E+00,    0.17287E+00,    0.83974E+00
   -0.42129E+00,   -0.72065E-01,    0.86292E+00
   -0.44823E+00,    0.80725E-01,    0.84531E+00
   -0.36742E+00,   -0.25289E+00,    0.89515E+00
   -0.39204E+00,   -0.18130E+00,    0.88092E+00
   -0.31187E+00,   -0.38413E+00,    0.92408E+00
   -0.44751E+00,    0.72351E-01,    0.84579E+00
   -0.44294E+00,    0.38142E-01,    0.84884E+00
   -0.32023E+00,   -0.36731E+00,    0.92001E+00
   -0.45414E+00,    0.12969E+00,    0.84132E+00
   -0.45869E+00,    0.19901E+00,    0.83821E+00
   -0.40889E+00,   -0.12553E+00,    0.87069E+00
   -0.40650E+00,   -0.13512E+00,    0.87217E+00
   -0.45593E+00,    0.14560E+00,    0.84010E+00
   -0.41225E+00,   -0.11657E+00,    0.86861E+00
   -0.30928E+00,   -0.39287E+00,    0.92532E+00
   -0.34695E+00,   -0.30984E+00,    0.90632E+00
   -0.41504E+00,   -0.10634E+00,    0.86687E+00
   -0.36045E+00,   -0.27690E+00,    0.89902E+00
   -0.33220E+00,   -0.34455E+00,    0.91401E+00
   -0.38048E+00,   -0.22240E+00,    0.88771E+00
   -0.45940E+00,    0.18571E+00,    0.83772E+00
   -0.45232E+00,    0.96487E-01,    0.84255E+00
   -0.44853E+00,    0.63936E-01,    0.84511E+00
   -0.37266E+00,   -0.24567E+00,    0.89219E+00
   -0.43600E+00,   -0.14528E-01,    0.85343E+00
   -0.45522E+00,    0.12164E+00,    0.84058E+00
   -0.42622E+00,   -0.63364E-01,    0.85977E+00
   -0.38945E+00,   -0.19785E+00,    0.88246E+00
   -0.42938E+00,   -0.49312E-01,    0.85774E+00
   -0.34326E+00,   -0.32129E+00,    0.90828E+00
   -0.46066E+00,    0.19440E+00,    0.83685E+00
   -0.35181E+00,   -0.30140E+00,    0.90373E+00
   -0.31644E+00,   -0.38111E+00,    0.92187E+00
   -0.46054E+00,    0.18089E+00,    0.83694E+00
   -0.44453E+00,    0.28334E-01,    0.84779E+00
   -0.36499E+00,   -0.27008E+00,    0.89651E+00
   -0.45986E+00,    0.16358E+00,    0.83740E+00
   -0.31320E+00,   -0.38975E+00,    0.92344E+00
   -0.43571E+00,   -0.24503E-01,    0.85362E+00
   -0.41955E+00,   -0.97431E-01,    0.86403E+00
