 X,Y,Hscat_real_z,Hscat_imag_z
   -0.55987E-01,    0.45241E-01,    0.79361E-02,    0.10902E-01
    0.65025E-01,   -0.28070E+00,    0.73632E-02,    0.10401E-01
   -0.76228E-01,    0.20625E+00,    0.78219E-02,    0.10874E-01
    0.17368E+00,   -0.43885E+00,   -0.14723E-01,   -0.93003E-02
    0.19273E+00,   -0.46136E+00,    0.70559E+00,   -0.55224E+00
    0.24684E-01,   -0.20287E+00,    0.76079E-02,    0.10570E-01
   -0.18101E-01,   -0.97101E-01,    0.78329E-02,    0.10761E-01
    0.53036E-01,   -0.26009E+00,    0.74339E-02,    0.10447E-01
   -0.31308E-01,   -0.57013E-01,    0.78841E-02,    0.10815E-01
    0.33095E-02,   -0.15488E+00,    0.77262E-02,    0.10664E-01
    0.73229E-01,   -0.29628E+00,    0.62202E-02,    0.96314E-02
   -0.78080E-01,    0.26742E+00,    0.77284E-02,    0.10812E-01
    0.59471E-01,   -0.27248E+00,    0.73923E-02,    0.10419E-01
   -0.68501E-01,    0.11384E+00,    0.79134E-02,    0.10914E-01
    0.18894E+00,   -0.45808E+00,    0.18934E-01,   -0.20701E+00
   -0.77556E-01,    0.30290E+00,    0.62548E-02,    0.93203E-02
   -0.62016E-01,    0.70897E-01,    0.79324E-02,    0.10910E-01
   -0.78169E-01,    0.29502E+00,    0.71119E-02,    0.10195E-01
    0.11171E+00,   -0.35850E+00,   -0.75043E-02,   -0.42384E-03
    0.19371E-01,   -0.19446E+00,    0.76308E-02,    0.10587E-01
    0.69546E-01,   -0.29183E+00,    0.73252E-02,    0.10376E-01
   -0.77538E-01,    0.31795E+00,    0.45142E-02,    0.75293E-02
    0.13224E+00,   -0.38797E+00,   -0.12081E-01,   -0.44973E-02
   -0.27363E-01,   -0.73562E-01,    0.78648E-02,    0.10793E-01
   -0.39699E-01,   -0.32567E-01,    0.79061E-02,    0.10841E-01
   -0.79120E-01,    0.23291E+00,    0.77848E-02,    0.10848E-01
    0.91179E-01,   -0.32830E+00,   -0.11877E-02,    0.44109E-02
    0.79543E-01,   -0.30964E+00,    0.31463E-02,    0.75075E-02
   -0.79259E-01,    0.28934E+00,    0.76899E-02,    0.10782E-01
   -0.76053E-01,    0.17107E+00,    0.78647E-02,    0.10894E-01
    0.14658E-01,   -0.18585E+00,    0.76531E-02,    0.10604E-01
    0.65938E-01,   -0.28731E+00,    0.73420E-02,    0.10386E-01
   -0.17648E-02,   -0.14728E+00,    0.77423E-02,    0.10677E-01
   -0.54318E-01,    0.49704E+00,    0.33374E+00,   -0.83318E+00
   -0.55518E-01,    0.27781E-01,    0.79341E-02,    0.10889E-01
   -0.68126E-01,    0.96585E-01,    0.79228E-02,    0.10911E-01
   -0.78657E-01,    0.19766E+00,    0.78339E-02,    0.10877E-01
   -0.80198E-01,    0.28471E+00,    0.76989E-02,    0.10787E-01
   -0.50058E-01,    0.21318E-02,    0.79265E-02,    0.10871E-01
   -0.75542E-01,    0.36664E+00,   -0.12369E-02,    0.15241E-02
   -0.76153E-01,    0.15948E+00,    0.78768E-02,    0.10898E-01
   -0.74570E-01,    0.37659E+00,   -0.23490E-02,    0.34988E-03
   -0.76515E-01,    0.35668E+00,   -0.90071E-04,    0.27253E-02
   -0.36537E-01,   -0.49038E-01,    0.78913E-02,    0.10822E-01
   -0.56216E-01,    0.49158E+00,    0.11657E+00,   -0.60915E-01
   -0.61416E-01,    0.53833E-01,    0.79349E-02,    0.10901E-01
   -0.73598E-01,    0.38654E+00,   -0.34149E-02,   -0.78654E-03
   -0.77487E-01,    0.34673E+00,    0.10795E-02,    0.39430E-02
    0.15285E+00,   -0.41837E+00,   -0.14485E-01,   -0.76154E-02
   -0.74412E-01,    0.13953E+00,    0.78948E-02,    0.10905E-01
    0.93561E-02,   -0.17739E+00,    0.76742E-02,    0.10620E-01
    0.12454E+00,   -0.38129E+00,   -0.11093E-01,   -0.36160E-02
    0.10407E+00,   -0.35181E+00,   -0.60598E-02,    0.66762E-03
   -0.15912E-01,   -0.11465E+00,    0.78038E-02,    0.10731E-01
   -0.24696E-01,   -0.89611E-01,    0.78428E-02,    0.10769E-01
    0.45359E-01,   -0.25369E+00,    0.74572E-02,    0.10461E-01
   -0.67422E-01,    0.43710E+00,   -0.77028E-02,   -0.55456E-02
   -0.44625E-01,   -0.23646E-01,    0.79119E-02,    0.10848E-01
   -0.64158E-01,    0.45620E+00,   -0.86433E-02,   -0.65560E-02
   -0.81193E-01,    0.22309E+00,    0.78001E-02,    0.10854E-01
   -0.81859E-01,    0.25841E+00,    0.77456E-02,    0.10818E-01
    0.36215E-02,   -0.16600E+00,    0.77012E-02,    0.10642E-01
    0.14582E+00,   -0.41128E+00,   -0.14108E-01,   -0.70009E-02
   -0.59091E-01,    0.48449E+00,    0.10091E-01,    0.90781E-02
    0.18810E+00,   -0.46327E+00,   -0.59312E+00,   -0.69903E+00
   -0.67503E-01,    0.79569E-01,    0.79293E-02,    0.10906E-01
    0.68397E-01,   -0.29652E+00,    0.64116E-02,    0.97499E-02
   -0.62869E-01,    0.46682E+00,   -0.87422E-02,   -0.65636E-02
   -0.73940E-01,    0.12221E+00,    0.79079E-02,    0.10907E-01
    0.40044E-01,   -0.24535E+00,    0.74843E-02,    0.10479E-01
   -0.61522E-01,    0.47464E+00,   -0.76922E-02,   -0.57301E-02
   -0.66857E-01,    0.44660E+00,   -0.82208E-02,   -0.61593E-02
   -0.70005E-01,    0.42755E+00,   -0.70633E-02,   -0.48381E-02
   -0.79993E-02,   -0.13947E+00,    0.77578E-02,    0.10689E-01
    0.17879E+00,   -0.45331E+00,   -0.30517E-01,    0.35982E-02
    0.35148E-01,   -0.23663E+00,    0.75115E-02,    0.10498E-01
    0.18384E+00,   -0.45937E+00,   -0.16218E+00,   -0.30869E-01
   -0.80699E-01,    0.18788E+00,    0.78465E-02,    0.10880E-01
    0.71262E-01,   -0.30299E+00,    0.49425E-02,    0.87306E-02
   -0.74123E-01,    0.40165E+00,   -0.49133E-02,   -0.24594E-02
   -0.33910E-01,   -0.66639E-01,    0.78718E-02,    0.10798E-01
   -0.41576E-01,   -0.40867E-01,    0.78979E-02,    0.10828E-01
    0.30167E-01,   -0.22801E+00,    0.75378E-02,    0.10516E-01
   -0.55147E-01,    0.10733E-01,    0.79289E-02,    0.10874E-01
    0.11725E+00,   -0.37495E+00,   -0.10033E-01,   -0.27205E-02
   -0.60867E-01,    0.36527E-01,    0.79342E-02,    0.10890E-01
    0.64660E-01,   -0.29295E+00,    0.73254E-02,    0.10373E-01
   -0.83426E-01,    0.29294E+00,    0.71949E-02,    0.10257E-01
   -0.72597E-01,    0.41802E+00,   -0.63361E-02,   -0.40449E-02
   -0.30093E-01,   -0.81317E-01,    0.78534E-02,    0.10778E-01
    0.51310E-01,   -0.26996E+00,    0.74050E-02,    0.10425E-01
   -0.73264E-01,    0.10505E+00,    0.79182E-02,    0.10906E-01
   -0.83292E-01,    0.21332E+00,    0.78146E-02,    0.10859E-01
   -0.84355E-01,    0.24884E+00,    0.77624E-02,    0.10825E-01
   -0.84082E-01,    0.28798E+00,    0.76952E-02,    0.10778E-01
   -0.49678E-01,   -0.15018E-01,    0.79166E-02,    0.10853E-01
    0.13767E+00,   -0.40442E+00,   -0.13557E-01,   -0.63268E-02
    0.60689E-01,   -0.28776E+00,    0.73443E-02,    0.10385E-01
   -0.66819E-01,    0.62135E-01,    0.79331E-02,    0.10899E-01
    0.17113E+00,   -0.44697E+00,   -0.13676E-01,   -0.90243E-02
    0.24803E-01,   -0.21962E+00,    0.75626E-02,    0.10534E-01
   -0.82369E-01,    0.33436E+00,    0.24913E-02,    0.53381E-02
   -0.59297E-01,    0.49647E+00,    0.81382E+00,    0.34870E+00
   -0.22273E-01,   -0.10726E+00,    0.78152E-02,    0.10740E-01
    0.93758E-01,   -0.34283E+00,   -0.39810E-02,    0.21981E-02
   -0.84982E-01,    0.28227E+00,    0.77061E-02,    0.10784E-01
   -0.13814E-01,   -0.13143E+00,    0.77729E-02,    0.10701E-01
   -0.60987E-01,    0.49175E+00,    0.70034E-01,    0.17442E+00
   -0.79886E-01,    0.14787E+00,    0.78880E-02,    0.10896E-01
   -0.82798E-01,    0.17811E+00,    0.78582E-02,    0.10882E-01
    0.19544E-01,   -0.21119E+00,    0.75867E-02,    0.10551E-01
    0.16421E+00,   -0.44056E+00,   -0.14650E-01,   -0.88389E-02
   -0.39208E-01,   -0.58193E-01,    0.78803E-02,    0.10806E-01
   -0.72577E-01,    0.87661E-01,    0.79260E-02,    0.10902E-01
    0.87583E-01,   -0.33510E+00,   -0.22523E-02,    0.34921E-02
    0.10951E+00,   -0.36821E+00,   -0.87945E-02,   -0.17151E-02
   -0.86010E-01,    0.23928E+00,    0.77780E-02,    0.10833E-01
    0.13021E+00,   -0.39776E+00,   -0.12873E-01,   -0.55918E-02
   -0.84639E-01,    0.32496E+00,    0.35614E-02,    0.64298E-02
   -0.86597E-01,    0.27470E+00,    0.77203E-02,    0.10792E-01
   -0.79157E-01,    0.13074E+00,    0.79018E-02,    0.10899E-01
    0.14909E-01,   -0.20335E+00,    0.76083E-02,    0.10567E-01
    0.81734E-01,   -0.32700E+00,   -0.40866E-03,    0.48595E-02
   -0.65872E-01,    0.45255E-01,    0.79338E-02,    0.10890E-01
   -0.60449E-01,    0.19089E-01,    0.79303E-02,    0.10876E-01
   -0.86973E-01,    0.26466E+00,    0.77377E-02,    0.10804E-01
   -0.57998E-02,   -0.15631E+00,    0.77224E-02,    0.10657E-01
    0.18345E+00,   -0.46513E+00,   -0.69156E+00,    0.56592E+00
    0.64174E-01,   -0.29862E+00,    0.61757E-02,    0.95734E-02
   -0.54677E-01,   -0.63784E-02,    0.79204E-02,    0.10857E-01
    0.15754E+00,   -0.43442E+00,   -0.14692E-01,   -0.86418E-02
   -0.85887E-01,    0.20370E+00,    0.78281E-02,    0.10863E-01
    0.10150E-01,   -0.19457E+00,    0.76316E-02,    0.10584E-01
    0.75819E-01,   -0.31894E+00,    0.14809E-02,    0.62246E-02
   -0.27898E-01,   -0.99000E-01,    0.78274E-02,    0.10750E-01
    0.17923E+00,   -0.46119E+00,   -0.17715E-01,    0.13893E+00
    0.43648E-01,   -0.26354E+00,    0.74286E-02,    0.10439E-01
   -0.86855E-01,    0.31522E+00,    0.46466E-02,    0.75454E-02
   -0.72005E-01,    0.70648E-01,    0.79308E-02,    0.10896E-01
   -0.87634E-01,    0.30014E+00,    0.63124E-02,    0.93029E-02
   -0.36880E-01,   -0.74010E-01,    0.78614E-02,    0.10784E-01
   -0.78687E-01,    0.11345E+00,    0.79133E-02,    0.10899E-01
   -0.87983E-01,    0.29224E+00,    0.71420E-02,    0.10182E-01
    0.59756E-01,   -0.29399E+00,    0.73255E-02,    0.10371E-01
    0.12275E+00,   -0.39111E+00,   -0.12043E-01,   -0.47838E-02
   -0.20120E-01,   -0.12369E+00,    0.77865E-02,    0.10712E-01
    0.69620E-01,   -0.31101E+00,    0.33844E-02,    0.75841E-02
    0.47121E-02,   -0.18623E+00,    0.76528E-02,    0.10600E-01
    0.15005E+00,   -0.42791E+00,   -0.14638E-01,   -0.83088E-02
   -0.88668E-01,    0.22966E+00,    0.77933E-02,    0.10838E-01
    0.52511E-01,   -0.28245E+00,    0.73661E-02,    0.10397E-01
   -0.88883E-01,    0.28653E+00,    0.77005E-02,    0.10774E-01
    0.56301E-01,   -0.28936E+00,    0.73422E-02,    0.10381E-01
   -0.83675E-01,    0.37245E+00,   -0.19189E-02,    0.59170E-03
   -0.84648E-01,    0.36250E+00,   -0.81548E-03,    0.17609E-02
   -0.85678E-01,    0.16860E+00,    0.78688E-02,    0.10882E-01
   -0.82703E-01,    0.38241E+00,   -0.29817E-02,   -0.54407E-03
   -0.85620E-01,    0.35255E+00,    0.31556E-03,    0.29548E-02
   -0.45828E-01,   -0.48648E-01,    0.78887E-02,    0.10813E-01
   -0.64271E-01,    0.49585E+00,   -0.41405E+00,    0.79555E+00
   -0.11648E-01,   -0.14874E+00,    0.77381E-02,    0.10669E-01
   -0.77739E-01,    0.96216E-01,    0.79220E-02,    0.10898E-01
   -0.89697E-01,    0.28156E+00,    0.77098E-02,    0.10779E-01
   -0.71295E-01,    0.46306E+00,   -0.89958E-02,   -0.69424E-02
   -0.88145E-01,    0.19452E+00,    0.78401E-02,    0.10865E-01
   -0.65510E-01,    0.27679E-01,    0.79313E-02,    0.10877E-01
    0.14324E+00,   -0.42092E+00,   -0.14450E-01,   -0.78463E-02
   -0.66060E-01,    0.49036E+00,   -0.14050E+00,    0.41560E-01
    0.36100E-01,   -0.25456E+00,    0.74589E-02,    0.10458E-01
   -0.60051E-01,    0.20478E-02,    0.79234E-02,    0.10860E-01
   -0.63318E-03,   -0.17778E+00,    0.76734E-02,    0.10616E-01
   -0.76882E-01,    0.43421E+00,   -0.74484E-02,   -0.54921E-02
   -0.75284E-01,    0.44399E+00,   -0.80217E-02,   -0.61679E-02
   -0.71319E-01,    0.53638E-01,    0.79327E-02,    0.10888E-01
   -0.73759E-01,    0.45380E+00,   -0.85090E-02,   -0.66935E-02
   -0.84390E-01,    0.13895E+00,    0.78956E-02,    0.10891E-01
    0.11517E+00,   -0.38472E+00,   -0.11103E-01,   -0.39414E-02
   -0.91120E-01,    0.25605E+00,    0.77537E-02,    0.10808E-01
   -0.25836E-01,   -0.11562E+00,    0.77999E-02,    0.10723E-01
   -0.51151E-01,   -0.35842E-01,    0.78995E-02,    0.10825E-01
   -0.68627E-01,    0.48313E+00,   -0.27291E-01,   -0.23848E-01
    0.17107E+00,   -0.45712E+00,    0.85929E-02,   -0.20464E-01
   -0.90674E-01,    0.22005E+00,    0.78076E-02,    0.10844E-01
    0.30048E-01,   -0.24522E+00,    0.74886E-02,    0.10478E-01
   -0.54661E-01,   -0.23687E-01,    0.79086E-02,    0.10837E-01
   -0.34369E-01,   -0.91808E-01,    0.78368E-02,    0.10757E-01
   -0.83119E-01,    0.39730E+00,   -0.44698E-02,   -0.22002E-02
   -0.71025E-01,    0.47331E+00,   -0.10421E-01,   -0.77508E-02
   -0.79442E-01,    0.42463E+00,   -0.67850E-02,   -0.47560E-02
    0.17877E+00,   -0.46695E+00,    0.57283E+00,    0.67126E+00
    0.25190E-01,   -0.23649E+00,    0.75153E-02,    0.10497E-01
   -0.87163E-01,    0.15751E+00,    0.78798E-02,    0.10883E-01
    0.58687E-01,   -0.29888E+00,    0.63574E-02,    0.96863E-02
    0.13573E+00,   -0.41435E+00,   -0.14095E-01,   -0.73046E-02
   -0.82404E-01,    0.40724E+00,   -0.53751E-02,   -0.32006E-02
   -0.77478E-01,    0.78980E-01,    0.79279E-02,    0.10892E-01
   -0.58000E-01,   -0.14432E-01,    0.79142E-02,    0.10844E-01
   -0.89499E-01,    0.34137E+00,    0.15669E-02,    0.42125E-02
   -0.83928E-01,    0.12196E+00,    0.79078E-02,    0.10892E-01
    0.95946E-01,   -0.35973E+00,   -0.68975E-02,   -0.30935E-03
   -0.17832E-01,   -0.14108E+00,    0.77531E-02,    0.10680E-01
    0.20344E-01,   -0.22852E+00,    0.75391E-02,    0.10513E-01
    0.62280E-01,   -0.30641E+00,    0.46599E-02,    0.84747E-02
   -0.90198E-01,    0.18483E+00,    0.78519E-02,    0.10868E-01
   -0.92698E-01,    0.24630E+00,    0.77698E-02,    0.10817E-01
    0.17462E+00,   -0.46373E+00,    0.18512E+00,   -0.11634E-01
   -0.43877E-01,   -0.66903E-01,    0.78683E-02,    0.10789E-01
   -0.82076E-01,    0.41720E+00,   -0.62069E-02,   -0.41475E-02
    0.10775E+00,   -0.37806E+00,   -0.10018E-01,   -0.30063E-02
   -0.65043E-01,    0.10683E-01,    0.79258E-02,    0.10862E-01
    0.54835E-01,   -0.29495E+00,    0.73258E-02,    0.10368E-01
   -0.93030E-01,    0.28991E+00,    0.72345E-02,    0.10257E-01
    0.89682E-01,   -0.35195E+00,   -0.53305E-02,    0.93469E-03
   -0.70850E-01,    0.36098E-01,    0.79315E-02,    0.10876E-01
    0.52029E-01,   -0.29073E+00,    0.73406E-02,    0.10378E-01
    0.15090E-01,   -0.22007E+00,    0.75636E-02,    0.10531E-01
    0.16213E+00,   -0.45031E+00,   -0.15299E-01,   -0.82866E-02
   -0.84786E-02,   -0.16771E+00,    0.76967E-02,    0.10633E-01
   -0.93658E-01,    0.28501E+00,    0.77057E-02,    0.10769E-01
   -0.92854E-01,    0.21083E+00,    0.78207E-02,    0.10848E-01
    0.12816E+00,   -0.40755E+00,   -0.13561E-01,   -0.66424E-02
    0.83824E-01,   -0.34390E+00,   -0.36537E-02,    0.22477E-02
    0.41913E-01,   -0.27338E+00,    0.73997E-02,    0.10416E-01
   -0.39835E-01,   -0.83450E-01,    0.78474E-02,    0.10766E-01
   -0.83228E-01,    0.10455E+00,    0.79176E-02,    0.10891E-01
   -0.92006E-01,    0.33169E+00,    0.26481E-02,    0.53239E-02
   -0.69239E-01,    0.49518E+00,   -0.81120E+00,   -0.41788E+00
   -0.76786E-01,    0.62009E-01,    0.79310E-02,    0.10885E-01
   -0.94366E-01,    0.27927E+00,    0.77162E-02,    0.10776E-01
   -0.32238E-01,   -0.10796E+00,    0.78115E-02,    0.10731E-01
   -0.70801E-01,    0.49041E+00,   -0.79730E-01,   -0.19052E+00
   -0.89355E-01,    0.14763E+00,    0.78887E-02,    0.10882E-01
    0.77639E-01,   -0.33609E+00,   -0.19274E-02,    0.35615E-02
    0.95768E-02,   -0.21175E+00,    0.75869E-02,    0.10547E-01
   -0.23681E-01,   -0.13298E+00,    0.77681E-02,    0.10692E-01
    0.15475E+00,   -0.44372E+00,   -0.14503E-01,   -0.90117E-02
   -0.92257E-01,    0.17504E+00,    0.78629E-02,    0.10869E-01
   -0.49064E-01,   -0.58919E-01,    0.78762E-02,    0.10795E-01
    0.71828E-01,   -0.32810E+00,   -0.12913E-03,    0.49134E-02
    0.10015E+00,   -0.37160E+00,   -0.88370E-02,   -0.20403E-02
   -0.95625E-01,    0.23682E+00,    0.77852E-02,    0.10822E-01
   -0.94174E-01,    0.32202E+00,    0.37152E-02,    0.64358E-02
   -0.82543E-01,    0.87454E-01,    0.79246E-02,    0.10888E-01
    0.12071E+00,   -0.40087E+00,   -0.12877E-01,   -0.59055E-02
    0.45421E-02,   -0.20351E+00,    0.76091E-02,    0.10563E-01
   -0.96190E-01,    0.27142E+00,    0.77306E-02,    0.10783E-01
   -0.96413E-01,    0.26227E+00,    0.77459E-02,    0.10794E-01
    0.14840E+00,   -0.43770E+00,   -0.14643E-01,   -0.88907E-02
    0.17408E+00,   -0.46872E+00,    0.63589E+00,   -0.63426E+00
   -0.70419E-01,    0.19106E-01,    0.79274E-02,    0.10863E-01
   -0.15672E-01,   -0.15786E+00,    0.77180E-02,    0.10648E-01
   -0.75857E-01,    0.44738E-01,    0.79313E-02,    0.10876E-01
    0.65639E-01,   -0.32026E+00,    0.16991E-02,    0.62612E-02
   -0.89369E-01,    0.13034E+00,    0.79020E-02,    0.10884E-01
   -0.64662E-01,   -0.67998E-02,    0.79169E-02,    0.10844E-01
    0.16994E+00,   -0.46469E+00,   -0.17546E-01,   -0.14833E+00
   -0.91859E-01,    0.36752E+00,   -0.14277E-02,    0.91439E-03
   -0.95566E-01,    0.20121E+00,    0.78335E-02,    0.10850E-01
   -0.37821E-01,   -0.99863E-01,    0.78232E-02,    0.10741E-01
   -0.97010E-01,    0.28873E+00,    0.72322E-02,    0.10238E-01
    0.14148E+00,   -0.43051E+00,   -0.14673E-01,   -0.85988E-02
    0.53276E-01,   -0.30051E+00,    0.62340E-02,    0.95793E-02
   -0.96710E-01,    0.31236E+00,    0.47437E-02,    0.75119E-02
    0.11333E+00,   -0.39416E+00,   -0.12048E-01,   -0.50906E-02
   -0.97547E-01,    0.22706E+00,    0.77999E-02,    0.10828E-01
    0.49899E-01,   -0.29582E+00,    0.73261E-02,    0.10366E-01
   -0.97456E-01,    0.29671E+00,    0.64086E-02,    0.93267E-02
   -0.88418E-01,    0.11308E+00,    0.79127E-02,    0.10885E-01
   -0.81860E-01,    0.70026E-01,    0.79289E-02,    0.10882E-01
   -0.46444E-01,   -0.76540E-01,    0.78549E-02,    0.10771E-01
   -0.29916E-01,   -0.12543E+00,    0.77811E-02,    0.10701E-01
    0.46601E-01,   -0.29108E+00,    0.73427E-02,    0.10376E-01
   -0.94312E-01,    0.35782E+00,   -0.37418E-03,    0.19998E-02
   -0.98407E-01,    0.28340E+00,    0.77109E-02,    0.10765E-01
   -0.63744E-02,   -0.18548E+00,    0.76548E-02,    0.10597E-01
    0.32085E-01,   -0.26544E+00,    0.74282E-02,    0.10433E-01
   -0.95029E-01,    0.16563E+00,    0.78727E-02,    0.10869E-01
   -0.74199E-01,    0.49446E+00,    0.44400E+00,   -0.78260E+00
   -0.84451E-01,    0.44021E+00,   -0.77584E-02,   -0.61069E-02
   -0.80978E-01,    0.46049E+00,   -0.86812E-02,   -0.72982E-02
   -0.21447E-01,   -0.14974E+00,    0.77346E-02,    0.10661E-01
   -0.82917E-01,    0.44997E+00,   -0.82537E-02,   -0.67848E-02
   -0.99148E-01,    0.27835E+00,    0.77200E-02,    0.10771E-01
   -0.86249E-01,    0.43184E+00,   -0.72424E-02,   -0.54922E-02
    0.13385E+00,   -0.42415E+00,   -0.14515E-01,   -0.82114E-02
   -0.75878E-01,    0.48894E+00,    0.12199E+00,   -0.47556E-01
   -0.61564E-01,   -0.29262E-01,    0.79016E-02,    0.10822E-01
   -0.29240E-02,   -0.19510E+00,    0.76311E-02,    0.10578E-01
   -0.79506E-01,    0.47115E+00,   -0.90511E-02,   -0.67170E-02
    0.25417E-01,   -0.25413E+00,    0.74643E-02,    0.10457E-01
   -0.97658E-01,    0.19147E+00,    0.78456E-02,    0.10853E-01
   -0.75378E-01,    0.27216E-01,    0.79283E-02,    0.10863E-01
    0.20509E-01,   -0.24532E+00,    0.74914E-02,    0.10476E-01
   -0.87895E-01,    0.95865E-01,    0.79208E-02,    0.10883E-01
   -0.10007E+00,    0.25288E+00,    0.77623E-02,    0.10799E-01
   -0.69951E-01,    0.16598E-02,    0.79200E-02,    0.10847E-01
   -0.88379E-01,    0.42207E+00,   -0.65544E-02,   -0.47217E-02
   -0.96909E-01,    0.34842E+00,    0.65416E-03,    0.30558E-02
   -0.91299E-01,    0.40299E+00,   -0.49839E-02,   -0.30012E-02
    0.10567E+00,   -0.38774E+00,   -0.11111E-01,   -0.42447E-02
   -0.81295E-01,    0.53085E-01,    0.79303E-02,    0.10874E-01
    0.16170E+00,   -0.46041E+00,   -0.34879E-01,    0.29412E-02
   -0.78463E-01,    0.48174E+00,    0.63694E-02,    0.11108E-01
   -0.51701E-01,   -0.68067E-01,    0.78642E-02,    0.10779E-01
   -0.92845E-01,    0.39374E+00,   -0.41311E-02,   -0.20888E-02
   -0.57430E-01,   -0.49030E-01,    0.78843E-02,    0.10800E-01
   -0.94376E-01,    0.13898E+00,    0.78956E-02,    0.10876E-01
    0.15207E-01,   -0.23689E+00,    0.75169E-02,    0.10493E-01
   -0.35681E-01,   -0.11728E+00,    0.77945E-02,    0.10712E-01
   -0.10029E+00,    0.21749E+00,    0.78137E-02,    0.10831E-01
   -0.44342E-01,   -0.92313E-01,    0.78330E-02,    0.10747E-01
   -0.94280E-01,    0.38386E+00,   -0.31631E-02,   -0.10555E-02
    0.16938E+00,   -0.47044E+00,   -0.64132E+00,   -0.65403E+00
   -0.90806E-01,    0.41239E+00,   -0.57905E-02,   -0.39033E-02
    0.91854E-01,   -0.36936E+00,   -0.81756E-02,   -0.16278E-02
    0.10539E-01,   -0.22892E+00,    0.75401E-02,    0.10509E-01
    0.86073E-01,   -0.36121E+00,   -0.66847E-02,   -0.37701E-03
   -0.86953E-01,    0.78621E-01,    0.79262E-02,    0.10878E-01
   -0.96873E-01,    0.15585E+00,    0.78818E-02,    0.10869E-01
    0.12609E+00,   -0.41773E+00,   -0.14167E-01,   -0.76845E-02
   -0.99124E-01,    0.33868E+00,    0.17246E-02,    0.41723E-02
    0.48238E-01,   -0.30064E+00,    0.63856E-02,    0.96750E-02
   -0.66321E-01,   -0.20275E-01,    0.79072E-02,    0.10827E-01
    0.16525E+00,   -0.46713E+00,   -0.20923E+00,    0.83351E-02
   -0.27772E-01,   -0.14205E+00,    0.77494E-02,    0.10671E-01
   -0.10215E+00,    0.24313E+00,    0.77780E-02,    0.10806E-01
    0.79762E-01,   -0.35287E+00,   -0.50337E-02,    0.95724E-03
   -0.99693E-01,    0.18172E+00,    0.78567E-02,    0.10855E-01
   -0.93900E-01,    0.12143E+00,    0.79075E-02,    0.10877E-01
    0.44949E-01,   -0.29661E+00,    0.73264E-02,    0.10363E-01
    0.15307E+00,   -0.45347E+00,   -0.13103E-01,   -0.10011E-01
    0.98443E-01,   -0.38143E+00,   -0.10093E-01,   -0.33630E-02
   -0.10252E+00,    0.28746E+00,    0.71876E-02,    0.10159E-01
