 X,Y,Htot_real_z,Htot_imag_z
    0.32645E+01,   -0.86204E+00,   -0.24592E-02,   -0.14438E+00
    0.30961E+01,   -0.10504E+01,   -0.11279E+00,    0.27272E-01
    0.30132E+01,   -0.11640E+01,   -0.74017E-01,    0.10273E+00
    0.29450E+01,   -0.12720E+01,   -0.77129E-02,    0.12065E+00
    0.32333E+01,   -0.88837E+00,   -0.38067E-01,   -0.12329E+00
    0.35405E+01,   -0.63158E+00,    0.28177E+00,    0.14088E+00
    0.34076E+01,   -0.72885E+00,    0.20924E+00,   -0.99739E-01
    0.27562E+01,   -0.16934E+01,    0.00000E+00,    0.00000E+00
    0.38038E+01,   -0.47641E+00,   -0.29087E+00,    0.43669E+00
    0.36428E+01,   -0.56096E+00,    0.14747E+00,    0.35443E+00
    0.37250E+01,   -0.51423E+00,   -0.61801E-01,    0.44723E+00
    0.27277E+01,   -0.17799E+01,    0.00000E+00,    0.00000E+00
    0.34417E+01,   -0.69428E+00,    0.24766E+00,   -0.45853E-01
    0.38807E+01,   -0.44013E+00,   -0.49225E+00,    0.34616E+00
    0.45150E+01,   -0.29056E+00,    0.00000E+00,    0.00000E+00
    0.30556E+01,   -0.10810E+01,   -0.97258E-01,    0.57025E-01
    0.29758E+01,   -0.11965E+01,   -0.45587E-01,    0.10874E+00
    0.39599E+01,   -0.40511E+00,   -0.60605E+00,    0.26930E+00
    0.31653E+01,   -0.94307E+00,   -0.86307E-01,   -0.61502E-01
    0.41005E+01,   -0.35526E+00,    0.00000E+00,    0.00000E+00
    0.28684E+01,   -0.13741E+01,    0.55661E-01,    0.75691E-01
    0.27841E+01,   -0.15669E+01,    0.89270E-01,   -0.48982E-01
    0.29034E+01,   -0.12965E+01,    0.17909E-01,    0.99335E-01
    0.31285E+01,   -0.97140E+00,   -0.95846E-01,   -0.25929E-01
    0.27499E+01,   -0.16455E+01,    0.63068E-01,   -0.10010E+00
    0.26624E+01,   -0.20614E+01,    0.00000E+00,    0.00000E+00
    0.29424E+01,   -0.12225E+01,   -0.21249E-01,    0.10428E+00
    0.35797E+01,   -0.57662E+00,    0.22769E+00,    0.25243E+00
    0.30107E+01,   -0.11152E+01,   -0.72269E-01,    0.78631E-01
    0.28275E+01,   -0.14290E+01,    0.74971E-01,    0.35388E-01
    0.40261E+01,   -0.36328E+00,    0.00000E+00,    0.00000E+00
    0.28068E+01,   -0.14723E+01,    0.83246E-01,    0.77097E-02
    0.30898E+01,   -0.10027E+01,   -0.95095E-01,    0.88500E-02
    0.37541E+01,   -0.47151E+00,   -0.21362E+00,    0.43707E+00
    0.38311E+01,   -0.43522E+00,   -0.44798E+00,    0.35523E+00
    0.27164E+01,   -0.17235E+01,    0.00000E+00,    0.00000E+00
    0.36751E+01,   -0.51167E+00,    0.20612E-01,    0.41202E+00
    0.39102E+01,   -0.39975E+00,   -0.63018E+00,    0.20934E+00
    0.33571E+01,   -0.72580E+00,    0.15311E+00,   -0.12459E+00
    0.26691E+01,   -0.19202E+01,    0.00000E+00,    0.00000E+00
    0.32513E+01,   -0.81584E+00,    0.87044E-02,   -0.13393E+00
    0.31796E+01,   -0.88776E+00,   -0.60784E-01,   -0.83140E-01
    0.33001E+01,   -0.76898E+00,    0.74666E-01,   -0.14413E+00
    0.29090E+01,   -0.12485E+01,    0.61549E-03,    0.93192E-01
    0.30515E+01,   -0.10348E+01,   -0.84908E-01,    0.37272E-01
    0.32209E+01,   -0.84213E+00,   -0.23836E-01,   -0.11628E+00
    0.33998E+01,   -0.68012E+00,    0.20852E+00,   -0.75565E-01
    0.27442E+01,   -0.15960E+01,    0.67374E-01,   -0.77315E-01
    0.29658E+01,   -0.11494E+01,   -0.43504E-01,    0.85768E-01
    0.34773E+01,   -0.61796E+00,    0.26331E+00,    0.57482E-01
    0.39724E+01,   -0.36016E+00,   -0.72451E+00,    0.11565E+00
    0.34346E+01,   -0.64618E+00,    0.24153E+00,   -0.19385E-01
    0.26737E+01,   -0.18220E+01,    0.00000E+00,    0.00000E+00
    0.27101E+01,   -0.16751E+01,    0.32113E-01,   -0.11594E+00
    0.36152E+01,   -0.52205E+00,    0.13204E+00,    0.34062E+00
    0.30058E+01,   -0.10745E+01,   -0.64062E-01,    0.60707E-01
    0.27661E+01,   -0.15079E+01,    0.75254E-01,   -0.28525E-01
    0.42190E+01,   -0.28518E+00,    0.00000E+00,    0.00000E+00
    0.31277E+01,   -0.92113E+00,   -0.77293E-01,   -0.38145E-01
    0.37814E+01,   -0.43189E+00,   -0.36435E+00,    0.38308E+00
    0.37043E+01,   -0.46859E+00,   -0.11549E+00,    0.42748E+00
    0.38602E+01,   -0.39459E+00,   -0.60286E+00,    0.21152E+00
    0.35171E+01,   -0.57766E+00,    0.25345E+00,    0.14830E+00
    0.29325E+01,   -0.11753E+01,   -0.22381E-01,    0.82972E-01
    0.28475E+01,   -0.13193E+01,    0.36810E-01,    0.62385E-01
    0.28133E+01,   -0.13821E+01,    0.56422E-01,    0.35422E-01
    0.28705E+01,   -0.12704E+01,    0.18805E-01,    0.72532E-01
    0.26766E+01,   -0.17536E+01,    0.00000E+00,    0.00000E+00
    0.46389E+01,   -0.23090E+00,    0.00000E+00,    0.00000E+00
    0.43645E+01,   -0.24821E+00,    0.00000E+00,    0.00000E+00
    0.30818E+01,   -0.95426E+00,   -0.77075E-01,   -0.85243E-03
    0.35461E+01,   -0.54478E+00,    0.22309E+00,    0.21741E+00
    0.27042E+01,   -0.16255E+01,    0.41292E-01,   -0.96728E-01
    0.28991E+01,   -0.12013E+01,   -0.34153E-02,    0.73972E-01
    0.29632E+01,   -0.10999E+01,   -0.38954E-01,    0.65920E-01
    0.39221E+01,   -0.35129E+00,   -0.76959E+00,   -0.24223E-01
    0.27286E+01,   -0.15412E+01,    0.60581E-01,   -0.56589E-01
    0.25979E+01,   -0.22595E+01,    0.00000E+00,    0.00000E+00
    0.27790E+01,   -0.14183E+01,    0.60139E-01,    0.75903E-02
    0.30431E+01,   -0.98559E+00,   -0.67521E-01,    0.24842E-01
    0.32405E+01,   -0.76895E+00,    0.10827E-01,   -0.12303E+00
    0.37321E+01,   -0.42715E+00,   -0.26078E+00,    0.40209E+00
    0.40478E+01,   -0.30210E+00,    0.00000E+00,    0.00000E+00
    0.38091E+01,   -0.39035E+00,   -0.52278E+00,    0.27281E+00
    0.26703E+01,   -0.17048E+01,    0.62308E-03,   -0.12124E+00
    0.41144E+01,   -0.28255E+00,    0.00000E+00,    0.00000E+00
    0.32078E+01,   -0.79625E+00,   -0.20487E-01,   -0.10551E+00
    0.31727E+01,   -0.83113E+00,   -0.46161E-01,   -0.80153E-01
    0.36472E+01,   -0.46796E+00,    0.71931E-02,    0.39241E+00
    0.30038E+01,   -0.10247E+01,   -0.52718E-01,    0.44138E-01
    0.31373E+01,   -0.86535E+00,   -0.62783E-01,   -0.50810E-01
    0.33526E+01,   -0.66422E+00,    0.15404E+00,   -0.10307E+00
    0.28657E+01,   -0.12273E+01,    0.12080E-01,    0.60091E-01
    0.33040E+01,   -0.70011E+00,    0.90464E-01,   -0.12818E+00
    0.33870E+01,   -0.63216E+00,    0.19425E+00,   -0.66077E-01
    0.39808E+01,   -0.31264E+00,   -0.84206E+00,   -0.54609E-01
    0.29225E+01,   -0.11282E+01,   -0.16095E-01,    0.62498E-01
    0.27467E+01,   -0.14500E+01,    0.56998E-01,   -0.17332E-01
    0.34230E+01,   -0.59763E+00,    0.22581E+00,   -0.11403E-01
    0.27990E+01,   -0.13348E+01,    0.40947E-01,    0.28321E-01
    0.26315E+01,   -0.17906E+01,    0.00000E+00,    0.00000E+00
    0.37598E+01,   -0.39248E+00,   -0.39961E+00,    0.34112E+00
    0.34605E+01,   -0.56477E+00,    0.24171E+00,    0.58520E-01
    0.38717E+01,   -0.34242E+00,   -0.75308E+00,   -0.36312E-01
    0.26643E+01,   -0.16553E+01,    0.13571E-01,   -0.10651E+00
    0.29618E+01,   -0.10517E+01,   -0.29966E-01,    0.51103E-01
    0.28273E+01,   -0.12595E+01,    0.24504E-01,    0.40642E-01
    0.26881E+01,   -0.15693E+01,    0.39590E-01,   -0.75774E-01
    0.28892E+01,   -0.11542E+01,    0.10572E-03,    0.54099E-01
    0.30739E+01,   -0.90494E+00,   -0.62882E-01,   -0.21776E-02
    0.34983E+01,   -0.53023E+00,    0.23475E+00,    0.13821E+00
    0.27647E+01,   -0.13710E+01,    0.44347E-01,    0.58056E-02
    0.27124E+01,   -0.14862E+01,    0.48461E-01,   -0.41258E-01
    0.26307E+01,   -0.17323E+01,    0.00000E+00,    0.00000E+00
    0.35796E+01,   -0.47189E+00,    0.13362E+00,    0.30208E+00
    0.30352E+01,   -0.93627E+00,   -0.51949E-01,    0.20959E-01
    0.35346E+01,   -0.49617E+00,    0.20164E+00,    0.21803E+00
    0.36760E+01,   -0.41443E+00,   -0.13291E+00,    0.40099E+00
    0.32416E+01,   -0.71692E+00,    0.14484E-01,   -0.11963E+00
    0.28558E+01,   -0.11802E+01,    0.12883E-01,    0.41257E-01
    0.29199E+01,   -0.10787E+01,   -0.74550E-02,    0.47464E-01
    0.32015E+01,   -0.74678E+00,   -0.24173E-01,   -0.99002E-01
    0.27888E+01,   -0.12916E+01,    0.31373E-01,    0.18696E-01
    0.39044E+01,   -0.30421E+00,   -0.86994E+00,   -0.22570E+00
    0.29964E+01,   -0.96778E+00,   -0.34796E-01,    0.35773E-01
    0.33045E+01,   -0.65121E+00,    0.89624E-01,   -0.12225E+00
    0.31597E+01,   -0.78300E+00,   -0.49116E-01,   -0.68121E-01
    0.27314E+01,   -0.14049E+01,    0.42144E-01,   -0.15138E-01
    0.31249E+01,   -0.81709E+00,   -0.59485E-01,   -0.40120E-01
    0.26535E+01,   -0.16022E+01,    0.18956E-01,   -0.88306E-01
    0.41378E+01,   -0.22872E+00,    0.00000E+00,    0.00000E+00
    0.45150E+01,   -0.17124E+00,    0.00000E+00,    0.00000E+00
    0.38214E+01,   -0.33354E+00,   -0.67693E+00,    0.78408E-01
    0.30892E+01,   -0.85196E+00,   -0.60014E-01,   -0.12462E-01
    0.26258E+01,   -0.16830E+01,   -0.12004E-01,   -0.10669E+00
    0.33403E+01,   -0.61652E+00,    0.13530E+00,   -0.10403E+00
    0.37749E+01,   -0.35150E+00,   -0.51920E+00,    0.25363E+00
    0.26770E+01,   -0.15212E+01,    0.34469E-01,   -0.60275E-01
    0.39423E+01,   -0.28136E+00,   -0.93433E+00,   -0.28432E+00
    0.40669E+01,   -0.24149E+00,    0.00000E+00,    0.00000E+00
    0.39891E+01,   -0.26512E+00,   -0.93505E+00,   -0.15087E+00
    0.32650E+01,   -0.67424E+00,    0.38454E-01,   -0.12402E+00
    0.33774E+01,   -0.58328E+00,    0.17883E+00,   -0.67668E-01
    0.29590E+01,   -0.10018E+01,   -0.16672E-01,    0.42118E-01
    0.28184E+01,   -0.12127E+01,    0.22144E-01,    0.24336E-01
    0.25768E+01,   -0.18485E+01,    0.00000E+00,    0.00000E+00
    0.28792E+01,   -0.11070E+01,    0.10663E-01,    0.35990E-01
    0.34132E+01,   -0.54914E+00,    0.21100E+00,   -0.16360E-01
    0.25378E+01,   -0.21348E+01,    0.00000E+00,    0.00000E+00
    0.25927E+01,   -0.17661E+01,    0.00000E+00,    0.00000E+00
    0.26981E+01,   -0.14389E+01,    0.35516E-01,   -0.33608E-01
    0.27504E+01,   -0.13237E+01,    0.31406E-01,   -0.23289E-02
    0.36255E+01,   -0.40973E+00,   -0.48724E-02,    0.36961E+00
    0.34504E+01,   -0.51583E+00,    0.22868E+00,    0.50888E-01
    0.25441E+01,   -0.19858E+01,    0.00000E+00,    0.00000E+00
    0.26197E+01,   -0.16340E+01,   -0.16105E-02,   -0.93249E-01
    0.27819E+01,   -0.12467E+01,    0.25925E-01,    0.68813E-02
    0.29173E+01,   -0.10292E+01,    0.58120E-02,    0.37971E-01
    0.37018E+01,   -0.36152E+00,   -0.27707E+00,    0.37300E+00
    0.30273E+01,   -0.88695E+00,   -0.41468E-01,    0.26801E-01
    0.28459E+01,   -0.11330E+01,    0.20978E-01,    0.22612E-01
    0.34868E+01,   -0.48157E+00,    0.22461E+00,    0.12608E+00
    0.35779E+01,   -0.42577E+00,    0.10789E+00,    0.30806E+00
    0.26403E+01,   -0.15550E+01,    0.17346E-01,   -0.72098E-01
    0.35302E+01,   -0.45065E+00,    0.18867E+00,    0.21832E+00
    0.31947E+01,   -0.70408E+00,   -0.37834E-01,   -0.93963E-01
    0.27171E+01,   -0.13577E+01,    0.28309E-01,   -0.18383E-01
    0.26649E+01,   -0.14728E+01,    0.25574E-01,   -0.48344E-01
    0.25848E+01,   -0.17110E+01,    0.00000E+00,    0.00000E+00
    0.29885E+01,   -0.91846E+00,   -0.20346E-01,    0.38456E-01
    0.38766E+01,   -0.26979E+00,   -0.91286E+00,   -0.30673E+00
    0.28085E+01,   -0.11655E+01,    0.26719E-01,    0.57012E-02
    0.38298E+01,   -0.28603E+00,   -0.78514E+00,   -0.85260E-01
    0.29545E+01,   -0.95105E+00,   -0.16133E-02,    0.41505E-01
    0.28766E+01,   -0.10575E+01,    0.23815E-01,    0.25324E-01
    0.31120E+01,   -0.76912E+00,   -0.68713E-01,   -0.24586E-01
    0.32155E+01,   -0.66930E+00,   -0.25548E-01,   -0.10914E+00
    0.30767E+01,   -0.80437E+00,   -0.61959E-01,    0.28461E-02
    0.32922E+01,   -0.60279E+00,    0.63797E-01,   -0.13100E+00
    0.37830E+01,   -0.30227E+00,   -0.62098E+00,    0.15509E+00
    0.30410E+01,   -0.83916E+00,   -0.46726E-01,    0.24837E-01
    0.26838E+01,   -0.13916E+01,    0.21952E-01,   -0.31899E-01
    0.33299E+01,   -0.56765E+00,    0.11467E+00,   -0.11765E+00
    0.39507E+01,   -0.23384E+00,   -0.10216E+01,   -0.36997E+00
    0.39975E+01,   -0.21760E+00,   -0.10010E+01,   -0.18512E+00
    0.27383E+01,   -0.12754E+01,    0.23131E-01,   -0.15139E-01
    0.31489E+01,   -0.72217E+00,   -0.68317E-01,   -0.56708E-01
    0.42480E+01,   -0.15350E+00,    0.00000E+00,    0.00000E+00
    0.25798E+01,   -0.16638E+01,   -0.23004E-01,   -0.89221E-01
    0.33654E+01,   -0.53486E+00,    0.16048E+00,   -0.87478E-01
    0.36366E+01,   -0.36319E+00,   -0.65546E-01,    0.37981E+00
    0.32438E+01,   -0.62925E+00,   -0.16405E-02,   -0.12671E+00
    0.26042E+01,   -0.15738E+01,    0.10063E-02,   -0.73652E-01
    0.46389E+01,   -0.11157E+00,    0.00000E+00,    0.00000E+00
    0.27711E+01,   -0.11980E+01,    0.26728E-01,   -0.11738E-01
    0.29133E+01,   -0.97941E+00,    0.22281E-01,    0.35756E-01
    0.34017E+01,   -0.50052E+00,    0.19961E+00,   -0.39741E-01
    0.40836E+01,   -0.18129E+00,    0.00000E+00,    0.00000E+00
    0.40413E+01,   -0.19286E+00,   -0.93066E+00,    0.53966E-01
    0.28359E+01,   -0.10859E+01,    0.35798E-01,    0.64848E-02
    0.37248E+01,   -0.30928E+00,   -0.40927E+00,    0.31958E+00
    0.35899E+01,   -0.37730E+00,    0.69206E-01,    0.33160E+00
    0.26506E+01,   -0.14255E+01,    0.13328E-01,   -0.42382E-01
    0.27028E+01,   -0.13104E+01,    0.17172E-01,   -0.28050E-01
    0.34389E+01,   -0.46727E+00,    0.22507E+00,    0.25686E-01
    0.25793E+01,   -0.16173E+01,   -0.13618E-01,   -0.78785E-01
    0.41466E+01,   -0.15784E+00,    0.00000E+00,    0.00000E+00
    0.25377E+01,   -0.17544E+01,    0.00000E+00,    0.00000E+00
    0.24778E+01,   -0.22595E+01,    0.00000E+00,    0.00000E+00
    0.26096E+01,   -0.15085E+01,    0.41820E-02,   -0.57925E-01
    0.27346E+01,   -0.12321E+01,    0.21611E-01,   -0.26529E-01
    0.28722E+01,   -0.10079E+01,    0.42142E-01,    0.20491E-01
    0.34755E+01,   -0.43318E+00,    0.23022E+00,    0.10142E+00
    0.27985E+01,   -0.11184E+01,    0.38369E-01,   -0.12379E-01
    0.43866E+01,   -0.10857E+00,    0.00000E+00,    0.00000E+00
    0.29925E+01,   -0.85109E+00,   -0.19729E-01,    0.51677E-01
    0.31657E+01,   -0.66525E+00,   -0.81372E-01,   -0.75149E-01
    0.35268E+01,   -0.39533E+00,    0.19348E+00,    0.21628E+00
    0.26696E+01,   -0.13443E+01,    0.92143E-02,   -0.36400E-01
    0.38850E+01,   -0.22227E+00,   -0.99548E+00,   -0.37125E+00
    0.29415E+01,   -0.90349E+00,    0.16680E-01,    0.51165E-01
    0.37919E+01,   -0.25822E+00,   -0.69949E+00,    0.83289E-01
    0.38382E+01,   -0.23851E+00,   -0.87300E+00,   -0.16173E+00
    0.26173E+01,   -0.14595E+01,    0.35444E-02,   -0.48121E-01
    0.25389E+01,   -0.16897E+01,    0.00000E+00,    0.00000E+00
    0.30638E+01,   -0.75608E+00,   -0.76117E-01,    0.24102E-01
    0.30194E+01,   -0.80211E+00,   -0.43573E-01,    0.50333E-01
    0.27611E+01,   -0.11509E+01,    0.34505E-01,   -0.30777E-01
    0.29093E+01,   -0.92960E+00,    0.37964E-01,    0.43196E-01
    0.39591E+01,   -0.18632E+00,   -0.10830E+01,   -0.37980E+00
    0.31941E+01,   -0.62416E+00,   -0.71651E-01,   -0.10682E+00
    0.28315E+01,   -0.10362E+01,    0.54718E-01,   -0.16516E-02
    0.36485E+01,   -0.31466E+00,   -0.12136E+00,    0.39034E+00
    0.26427E+01,   -0.13761E+01,    0.27686E-02,   -0.40619E-01
    0.40059E+01,   -0.17008E+00,   -0.10440E+01,   -0.16394E+00
    0.33183E+01,   -0.51945E+00,    0.91243E-01,   -0.14714E+00
    0.32749E+01,   -0.55209E+00,    0.23482E-01,   -0.15598E+00
    0.40527E+01,   -0.15384E+00,   -0.93602E+00,    0.12860E+00
    0.26907E+01,   -0.12620E+01,    0.10355E-01,   -0.42190E-01
    0.33553E+01,   -0.48600E+00,    0.14850E+00,   -0.12098E+00
    0.30889E+01,   -0.71138E+00,   -0.98678E-01,    0.45904E-02
    0.25362E+01,   -0.16402E+01,   -0.28618E-01,   -0.68665E-01
    0.37453E+01,   -0.25767E+00,   -0.52413E+00,    0.26475E+00
    0.25564E+01,   -0.15745E+01,   -0.15287E-01,   -0.61852E-01
    0.36006E+01,   -0.32856E+00,    0.39944E-01,    0.35481E+00
    0.32233E+01,   -0.58367E+00,   -0.50448E-01,   -0.13886E+00
    0.33914E+01,   -0.45193E+00,    0.19855E+00,   -0.76261E-01
    0.27237E+01,   -0.11834E+01,    0.24961E-01,   -0.46290E-01
    0.28682E+01,   -0.95804E+00,    0.62012E-01,    0.24089E-01
    0.27888E+01,   -0.10694E+01,    0.57290E-01,   -0.27763E-01
    0.25641E+01,   -0.15254E+01,   -0.11996E-01,   -0.53099E-01
    0.34276E+01,   -0.41868E+00,    0.23592E+00,   -0.12520E-01
    0.35503E+01,   -0.34324E+00,    0.16680E+00,    0.26947E+00
    0.40979E+01,   -0.12147E+00,    0.00000E+00,    0.00000E+00
    0.41657E+01,   -0.10425E+00,    0.00000E+00,    0.00000E+00
    0.31165E+01,   -0.65999E+00,   -0.12166E+00,   -0.26069E-01
    0.36960E+01,   -0.26053E+00,   -0.31514E+00,    0.37562E+00
    0.24939E+01,   -0.17268E+01,    0.00000E+00,    0.00000E+00
    0.25718E+01,   -0.14764E+01,   -0.12388E-01,   -0.45781E-01
    0.45150E+01,   -0.51909E-01,    0.00000E+00,    0.00000E+00
    0.34641E+01,   -0.38449E+00,    0.25418E+00,    0.67330E-01
    0.26869E+01,   -0.12171E+01,    0.11311E-01,   -0.56372E-01
    0.38934E+01,   -0.17475E+00,   -0.10559E+01,   -0.36585E+00
    0.27514E+01,   -0.11019E+01,    0.49872E-01,   -0.49284E-01
    0.38466E+01,   -0.19099E+00,   -0.93709E+00,   -0.16804E+00
    0.25850E+01,   -0.14297E+01,   -0.13253E-01,   -0.43020E-01
    0.29330E+01,   -0.84541E+00,    0.26397E-01,    0.74464E-01
    0.29021E+01,   -0.88176E+00,    0.52933E-01,    0.58646E-01
    0.31446E+01,   -0.62003E+00,   -0.13029E+00,   -0.65441E-01
    0.26391E+01,   -0.12944E+01,   -0.79754E-02,   -0.52101E-01
    0.35049E+01,   -0.35021E+00,    0.24392E+00,    0.16627E+00
    0.25983E+01,   -0.13829E+01,   -0.14896E-01,   -0.42960E-01
    0.26149E+01,   -0.13425E+01,   -0.13655E-01,   -0.46312E-01
    0.29586E+01,   -0.80246E+00,   -0.25267E-02,    0.87858E-01
    0.39674E+01,   -0.13881E+00,   -0.11203E+01,   -0.32701E+00
    0.24178E+01,   -0.21348E+01,    0.00000E+00,    0.00000E+00
    0.32704E+01,   -0.50511E+00,    0.41991E-02,   -0.18961E+00
    0.24931E+01,   -0.16685E+01,    0.00000E+00,    0.00000E+00
    0.40143E+01,   -0.12257E+00,   -0.10638E+01,   -0.86428E-01
    0.28160E+01,   -0.97865E+00,    0.87249E-01,   -0.75312E-02
    0.36130E+01,   -0.28025E+00,    0.17778E-01,    0.38868E+00
    0.27140E+01,   -0.11344E+01,    0.35830E-01,   -0.66803E-01
    0.36502E+01,   -0.26095E+00,   -0.11942E+00,    0.41368E+00
    0.33078E+01,   -0.47060E+00,    0.73125E-01,   -0.19190E+00
    0.31738E+01,   -0.57852E+00,   -0.12682E+00,   -0.11139E+00
    0.37634E+01,   -0.20666E+00,   -0.62105E+00,    0.24924E+00
    0.25095E+01,   -0.15914E+01,   -0.26555E-01,   -0.47905E-01
    0.29841E+01,   -0.75946E+00,   -0.39367E-01,    0.94250E-01
    0.27796E+01,   -0.10203E+01,    0.82225E-01,   -0.37468E-01
    0.33437E+01,   -0.43746E+00,    0.14250E+00,   -0.17211E+00
    0.40612E+01,   -0.98964E-01,   -0.93594E+00,    0.23466E+00
    0.32152E+01,   -0.53390E+00,   -0.88909E-01,   -0.16835E+00
    0.26426E+01,   -0.12487E+01,   -0.76315E-02,   -0.63194E-01
    0.25186E+01,   -0.15423E+01,   -0.23380E-01,   -0.41351E-01
    0.35653E+01,   -0.29526E+00,    0.16294E+00,    0.31441E+00
    0.37202E+01,   -0.21752E+00,   -0.42116E+00,    0.37153E+00
    0.30254E+01,   -0.70486E+00,   -0.96467E-01,    0.77272E-01
    0.33801E+01,   -0.40325E+00,    0.20949E+00,   -0.12891E+00
    0.26768E+01,   -0.11677E+01,    0.16604E-01,   -0.77537E-01
    0.30667E+01,   -0.65607E+00,   -0.14253E+00,    0.35279E-01
    0.28291E+01,   -0.92966E+00,    0.10006E+00,    0.13915E-01
    0.25263E+01,   -0.14933E+01,   -0.24334E-01,   -0.35277E-01
    0.27417E+01,   -0.10530E+01,    0.72292E-01,   -0.64544E-01
    0.28552E+01,   -0.88790E+00,    0.93419E-01,    0.44412E-01
    0.34172E+01,   -0.36981E+00,    0.26546E+00,   -0.60600E-01
    0.24392E+01,   -0.17846E+01,    0.00000E+00,    0.00000E+00
    0.25395E+01,   -0.14466E+01,   -0.26559E-01,   -0.34094E-01
    0.35158E+01,   -0.30728E+00,    0.26741E+00,    0.19867E+00
    0.24551E+01,   -0.17023E+01,    0.00000E+00,    0.00000E+00
    0.30949E+01,   -0.61496E+00,   -0.17244E+00,   -0.62977E-02
    0.39018E+01,   -0.12723E+00,   -0.10946E+01,   -0.29970E+00
    0.25527E+01,   -0.13999E+01,   -0.29969E-01,   -0.36266E-01
    0.38549E+01,   -0.14347E+00,   -0.98092E+00,   -0.11659E+00
    0.36704E+01,   -0.21780E+00,   -0.18376E+00,    0.45412E+00
    0.41100E+01,   -0.62049E-01,    0.00000E+00,    0.00000E+00
    0.25660E+01,   -0.13531E+01,   -0.33003E-01,   -0.42536E-01
    0.29086E+01,   -0.80177E+00,    0.45308E-01,    0.10440E+00
    0.27041E+01,   -0.10859E+01,    0.53642E-01,   -0.86413E-01
    0.34677E+01,   -0.32071E+00,    0.31306E+00,    0.64027E-01
    0.28717E+01,   -0.84239E+00,    0.85635E-01,    0.76454E-01
    0.31240E+01,   -0.57447E+00,   -0.18959E+00,   -0.59958E-01
    0.42678E+01,   -0.24207E-01,    0.00000E+00,    0.00000E+00
    0.32228E+01,   -0.48984E+00,   -0.93634E-01,   -0.20847E+00
    0.46389E+01,    0.77548E-02,    0.00000E+00,    0.00000E+00
    0.39758E+01,   -0.91287E-01,   -0.11349E+01,   -0.22243E+00
    0.26361E+01,   -0.11957E+01,   -0.54665E-02,   -0.83918E-01
    0.36230E+01,   -0.23152E+00,    0.19347E-01,    0.43994E+00
    0.40226E+01,   -0.75047E-01,   -0.10593E+01,    0.32255E-01
    0.32599E+01,   -0.45635E+00,   -0.22989E-01,   -0.24116E+00
    0.29341E+01,   -0.75892E+00,    0.48628E-02,    0.12595E+00
    0.24625E+01,   -0.16083E+01,   -0.31273E-01,   -0.29807E-01
    0.37793E+01,   -0.15621E+00,   -0.68676E+00,    0.27480E+00
    0.41695E+01,   -0.35060E-01,    0.00000E+00,    0.00000E+00
